strategy,time_s,distance_m,mass_kg,height_m,airspeed_mps,groundspeed_mps,mach,density_kgm3,lift_N,drag_N,thrust_N,fuel_flow_kgs,climb_rate_mps,energy_residual,lift_balance_residual
constant_mach,29.153639126701787,7781.852732367799,72030.27602489437,9535.061869652898,239.87917339123828,266.364197342758,0.7956649678178758,0.33179697610999226,706375.7063795303,44529.50380329381,47766.36565523139,14.32978166860333,1.2004255006810092,5.712145079264493e-17,0.0
constant_mach,34.15363912670179,9113.205301514981,71958.68426003082,9541.062102834134,239.85848990553885,266.17720970918964,0.7956649678178758,0.331524367718692,705673.6309986311,44485.24538944747,47717.129229645936,14.306937926332877,1.199668368681029,9.530065161672308e-18,0.0
constant_mach,39.15363912670179,10443.628619528037,71887.20650942001,9547.058559301531,239.83781765655215,265.9924961176123,0.7956649678178758,0.3312521546816568,704972.6737156037,44441.057459824995,47667.98108324773,14.284175910736769,1.1989148137694812,-2.8619673450756586e-17,0.0
constant_mach,44.15363912670179,11773.134045069099,71815.84236527854,9553.051256919936,239.8171565855886,265.8100519538141,0.7956649678178758,0.33098033558272744,704272.8305314587,44396.93976233252,47618.92089122906,14.261495282143597,1.1981648277154953,-6.684803848193815e-17,0.0
constant_mach,49.15363912670179,13101.73291380291,71744.59142151668,9559.040213513174,239.79650663407827,265.6298726330335,0.7956649678178758,0.3307089090113701,703574.0974638165,44352.89204592315,47569.94833022605,14.238895702745765,1.197418402337444,3.8238204315855156e-17,0.0
constant_mach,54.15363912670179,14429.436538543789,71673.45327372912,9565.02544686427,239.77586774357022,265.45195359983904,0.7956649678178758,0.330437873562647,702876.4705468155,44308.91406059137,47521.0630783105,14.21637683658766,1.1966755295027334,-4.784692528206711e-17,0.0
constant_mach,59.15363912670179,15756.25620940196,71602.4275191857,9571.006974715718,239.75523985573145,265.27629032800826,0.7956649678178758,0.3301672278371846,702179.9458310225,44265.005557367236,47472.26481498167,14.193938349553688,1.1959362011275767,1.9158443468361822e-17,0.0
constant_mach,64.15363912670179,17082.203193929316,71531.51375682229,9576.984814769714,239.73462291234657,265.102878320409,0.7956649678178758,0.3298969704411445,701484.5193833412,44221.16628831073,47423.553221158065,14.171579909356684,1.1952004091767932,5.753436678594274e-17,0.0
constant_mach,69.15363912670179,18407.2887372646,71460.71158723162,9582.958984687906,239.71401685531842,264.93171310889466,0.7956649678178758,0.32962709998621537,700790.1872869249,44177.396006506344,47374.927979169806,14.149301185526927,1.194468145663656,3.839561306237013e-17,0.0
constant_mach,74.15363912670179,19731.524062277902,71390.02061265429,9588.929502093628,239.69342162666055,264.7627902541303,0.7956649678178758,0.3293576150894934,700096.9456410862,44133.69446605665,47326.388772749066,14.127101849397544,1.1937394026494144,0.0,0.0
constant_mach,79.15363912670179,21054.92036971465,71319.4404369697,9594.89638456892,239.67283716850756,264.59610534556754,0.7956649678178758,0.329088514373598,699404.7905612089,44090.06142207806,47277.935287024455,14.104981574097943,1.193014172243519,0.0,0.0
constant_mach,84.15363912670179,22377.48883833908,71248.97066568717,9600.859649657346,239.6522634231055,264.4316540012552,0.7956649678178758,0.3288197964665259,698713.7181786611,44046.49663069425,47229.567208511224,14.082940034538538,1.19229244660307,-3.851378513623257e-17,0.0
constant_mach,89.15363912670179,23699.240625076978,71178.61090593704,9606.819314863233,239.63170033281446,264.269431867753,0.7956649678178758,0.32855146000166785,698023.7246407074,44002.999849031075,47181.284225104115,14.060976907400876,1.1915742179327404,3.855319823147189e-17,0.0
constant_mach,94.15363912670179,25020.186865157975,71108.36076646182,9612.775397652042,239.61114784010758,264.1094346200136,0.7956649678178758,0.32828350361777225,697334.8061104227,43959.57083521108,47133.08602606946,14.039091871126345,1.1908594784845645,5.788893398173952e-17,0.0
constant_mach,99.15363912670179,26340.338672257207,71038.21985760744,9618.72791545061,239.59060588756992,263.951657961269,0.7956649678178758,0.32801592595891704,696646.958766606,43916.209348348006,47084.97230203731,14.017284605904834,1.1901482205577192,-2.8974043860706766e-17,0.0
constant_mach,104.15363912670179,27659.70713863643,70968.18779131456,9624.676885647395,239.57007441789813,263.7960976229183,0.7956649678178758,0.32774872567448043,695960.1788036949,43872.91514854147,47036.94274499385,13.995554793663862,1.1894404364983375,1.9335752893287816e-17,0.0
constant_mach,109.15363912670179,28978.303335284585,70898.26418110984,9630.622325592694,239.54955337389947,263.642749364416,0.7956649678178758,0.3274819014191127,695274.4624316808,43829.687996871595,46988.99704827364,13.973902118057524,1.188736118699303,4.838870580907317e-17,0.0
constant_mach,114.15363912670179,30296.13831205779,70828.44864209741,9636.564252598884,239.52904269849108,263.4916089731613,0.7956649678178758,0.3272154518527082,694589.8058760245,43786.52765539367,46941.134906552004,13.952326264455573,1.1880352596000494,-1.937521756948364e-17,0.0
constant_mach,119.15363912670179,31613.22309781879,70758.74079095025,9642.502683940667,239.50854233469934,263.3426722643881,0.7956649678178758,0.32694937564037607,693906.2053775722,43743.4338871329,46893.35601583753,13.930826919932668,1.1873378516863695,3.878991733778917e-17,0.0
constant_mach,124.15363912670179,32929.56870057587,70689.14024590176,9648.437636855277,239.48805222565917,263.19593508105623,0.7956649678178758,0.32668367145241367,693223.6571924724,43700.40645607909,46845.660073464445,13.90940377325763,1.186643887490219,-9.70735282998081e-18,0.0
constant_mach,129.1536391267018,34245.186107621186,70619.64662673726,9654.369128542727,239.46757231461305,263.0513932937425,0.7956649678178758,0.326418337964278,692542.1575920929,43657.44512718148,46798.04677808524,13.888056514882713,1.1859533595895155,3.886891716168076e-17,0.0
constant_mach,134.1536391267018,35560.086285668614,70550.25955478565,9660.297176166034,239.44710254491073,262.9090428005338,0.7956649678178758,0.3261533738565581,691861.7028629386,43614.54966634359,46750.51582966325,13.866784836933215,1.185266260607963,6.808976114410026e-17,0.0
constant_mach,139.1536391267018,36874.280180991,70480.978652911,9666.22179685145,239.42664286000812,262.76887952692033,0.7956649678178758,0.3258887778149478,691182.2893065696,43571.719840417936,46703.06692946518,13.845588433196784,1.1845825832148447,-1.947398236493809e-17,0.0
constant_mach,144.1536391267018,38187.77871955694,70411.80354550434,9672.143007688685,239.4061932034667,262.63089942568934,0.7956649678178758,0.32562454853021844,690503.9132395202,43528.955417201054,46655.69978005395,13.824466999113111,1.1839023201248418,6.822813656663084e-17,0.0
constant_mach,149.1536391267018,39500.59280716699,70342.7338584754,9678.060825731136,239.38575351895287,262.49509847682043,0.7956649678178758,0.32536068469819135,689826.5709932178,43486.2561654283,46608.414085281234,13.803420231763575,1.183225464097845,9.756765163783414e-18,0.0
constant_mach,154.1536391267018,40812.73332958936,70273.7692192444,9683.975267996108,239.3653237502373,262.36147268738125,0.7956649678178758,0.3250971850197119,689150.258913903,43443.62185476887,46561.209550280444,13.78244782986102,1.1825520079387728,5.859994041547296e-17,0.0
constant_mach,159.1536391267018,42124.21115269511,70204.90925673391,9689.886351465047,239.34490384119397,262.23001809142374,0.7956649678178758,0.32483404820062134,688474.9733625496,43401.0522558207,46514.085881459345,13.761549493739471,1.1818819444973763,9.776551388011428e-18,0.0
constant_mach,164.1536391267018,43435.0371225928,70136.15360136087,9695.794093083765,239.32449373579968,262.10073074988156,0.7956649678178758,0.32457127295173094,687800.7107147855,43358.54714010557,46467.04278649312,13.740724925344116,1.1812152666680655,4.89322456967983e-17,0.0
constant_mach,169.1536391267018,44745.22206576266,70067.50188502844,9701.698509762648,239.30409337813327,261.97360675046804,0.7956649678178758,0.3243088579887957,687127.4673608141,43316.106280064,46420.0799743171,13.719973828221223,1.180551967389723,-3.918540003705834e-17,0.0
constant_mach,174.1536391267018,46054.77678919021,69998.95374111806,9707.599618376884,239.28370271237497,261.84864220757527,0.7956649678178758,0.324046802032488,686455.2397053355,43273.72944905046,46373.19715511991,13.69929590750821,1.1798920396455255,0.0,0.0
constant_mach,179.1536391267018,47363.71208049943,69930.50880448156,9713.497435766703,239.26332168280558,261.7258332621732,0.7956649678178758,0.3237851038083703,685784.0241674691,43231.416421328366,46326.39404033633,13.67869086992371,1.1792354764627617,9.816161182122575e-18,0.0
constant_mach,184.1536391267018,48672.038708085376,69862.16671143322,9719.391978737563,239.24295023380594,261.60517608171057,0.7956649678178758,0.3235237620468713,685113.8171806766,43189.16697206527,46279.67034264045,13.658158423757808,1.1785822709126588,-3.930428609535501e-17,0.0
constant_mach,189.1536391267018,49979.76742124635,69793.92709974197,9725.283264060403,239.2225883098561,261.4866668600153,0.7956649678178758,0.32326277548325794,684444.6151926845,43146.980877327944,46233.02577593868,13.637698278862242,1.1779324161102012,3.934394024655257e-17,0.0
constant_mach,194.1536391267018,51286.908950315534,69725.78960862357,9731.17130847184,239.2022358555347,261.370301817197,0.7956649678178758,0.323002142857611,683776.4146654083,43104.85791407768,46186.46005536302,13.617310146640797,1.1772859052139617,6.89213127048394e-17,0.0
constant_mach,199.1536391267018,52593.47400679215,69657.75387873294,9737.056128674387,239.18189281551832,261.25607719954934,0.7956649678178758,0.3227418629147994,683109.2120748763,43062.79786016538,46139.972897264124,13.596993740039654,1.1766427314259233,0.0,0.0
