scenario,time_s,distance_m,mass_kg,height_m,temperature_k,density_kgm3,sound_speed_mps,pressure_pa,airspeed_mps,groundspeed_mps,mach,cl,drag_n,thrust_n,fuel_flow_kgs,climb_rate_mps,mass_rate_kgs,fuel_per_meter_kgpm,implicit_denominator,cumulative_fuel_time_kg,cumulative_fuel_path_kg,path_integral_mass_kg
temp_minus_10K,618.4153265295442,162434.5012802165,63378.99744049784,10530.105698518659,209.70431295962868,0.38141479212607543,290.29962495512456,22959.501046817546,240.0,268.43036154805867,0.8267320360372493,0.5038442012555717,41230.98438326359,45470.37844327225,13.686583911424947,1.637001163453885,-13.686583911424947,0.050987465920372635,0.9067658065503539,9071.002712856973,9071.000912359003,9071.002559502158
temp_minus_10K,620.4153265295442,162971.46634782926,63351.630325754486,10533.379517647838,209.68303313528904,0.38125009683579875,290.2848954494164,22947.25829319078,240.0,268.5348112953872,0.8267739857026808,0.5038442012555712,41213.18080280057,45450.27007093281,13.680531291350773,1.6368179699240704,-13.680531291350773,0.050945094326345065,0.9067752675282336,9098.36982805975,9098.368024411413,9098.369674245514
temp_minus_10K,622.4153265295442,163508.64094624933,63324.27531349517,10536.652970414409,209.66175569230631,0.3810854743782676,290.27016684472954,22935.02219542547,240.0,268.63989231963825,0.8268159370590092,0.5038442012555716,41195.38509556604,45430.17085409027,13.674481427081167,1.6366348008223939,-13.674481427081167,0.05090264632331945,0.9067847274419186,9125.72484077818,9125.723034003151,9125.72468650483
temp_minus_10K,624.4153265295442,164046.02633781623,63296.93239820986,10539.926056866985,209.64048063036458,0.380920924720324,290.2554391409825,22922.79274981961,240.0,268.74560440651794,0.8268578901063333,0.5038442012555712,41177.59725797555,45410.08078805983,13.668434317206007,1.6364516560026132,-13.668434317206007,0.05086012233536089,0.9067941862988894,9153.067756522469,9153.06594664444,9153.067601790142
temp_minus_10K,626.4153265295442,164583.623784441,63269.60157439089,10543.198777054233,209.61920794914747,0.3807564478288214,290.24071233809343,22910.56995267299,240.0,268.8519473417964,0.8268998448447529,0.5038442012555715,41159.81728644601,45389.999868513965,13.6623899604227,1.6362685354557405,-13.6623899604227,0.050817522787192065,0.9068036440995378,9180.398580800098,9180.39676784279,9180.398425609113
temp_minus_10K,628.4153265295442,165121.43454760624,63242.28283653342,10546.471131024744,209.59793764833915,0.3805920436706329,290.2259864359807,22898.353800287816,240.0,268.9589209113039,0.8269418012743674,0.5038442012555713,41142.04517739634,45369.92809141079,13.656348355514645,1.636085439282368,-13.656348355514645,0.05077484810410202,0.906813100838596,9207.717319116035,9207.715503103198,9207.71716346658
temp_minus_10K,630.4153265295442,165659.4598883663,63214.97617913512,10549.743118827151,209.57666972762348,0.38042771221264426,290.21126143456263,22886.144288968182,240.0,269.0665249009341,0.8269837593952764,0.5038442012555716,41124.28092724697,45349.865452072765,13.650309501073899,1.6359023673364423,-13.650309501073899,0.05073209871090326,0.9068225565235352,9235.023976972623,9235.022157928026,9235.02382086488
temp_minus_10K,632.4153265295442,166197.70106734737,63187.68159669625,10553.01474051004,209.5554041866847,0.38026345342175927,290.1965373337576,22873.941415020483,240.0,269.1747590966416,0.8270257192075793,0.5038442012555715,41106.5245324201,45329.81194653249,13.644273395906277,1.6357193197458406,-13.644273395906277,0.05068927503342757,0.9068320111476781,9262.318559869604,9262.31673781704,9262.318403303747
temp_minus_10K,634.4153265295442,166736.1593447476,63160.3990837195,10556.285996122042,209.5341410252067,0.38009926726489446,290.18181413348395,22861.745174752992,240.0,269.2836232844448,0.8270676807113755,0.5038442012555714,41088.77598933946,45309.76757032901,13.638240038669029,1.6355362964466829,-13.638240038669029,0.05064637749716748,0.9068414647142518,9289.601073304178,9289.599248267466,9289.600916280498
temp_minus_10K,636.4153265295442,167274.83598033726,63133.12863471039,10559.556885711732,209.51288024287373,0.3799351537089841,290.16709183366,22849.555564476275,240.0,269.3931172504224,0.8271096439067647,0.5038442012555714,41071.035294430636,45289.73231914526,13.632209428062723,1.6353532974298741,-13.632209428062723,0.05060340652797932,0.9068509172236537,9316.87152277091,9316.86969477389,9316.871365289611
