scenario,time_s,distance_m,mass_kg,reference_height_m,height_m,temperature_k,density_kgm3,sound_speed_mps,pressure_pa,atmosphere_layer,airspeed_mps,groundspeed_mps,mach,cl,cd,drag_n,thrust_n,fuel_flow_kgs,climb_rate_mps,dh_dx,mass_rate_kgs,fuel_per_meter_kgpm,implicit_denominator,cumulative_fuel_time_kg,cumulative_fuel_path_kg,path_integral_mass_kg
temp_plus_10K,12.415326529544206,3317.6917834275814,72256.9611995214,9518.528992885818,9518.528992885818,236.27956154624218,0.43998536765003243,308.14552957748447,29841.588757204852,troposphere,240.0,266.95442992074635,0.778852772354275,0.497954763310418,0.03315815258365905,47184.65710731792,51590.86985227909,15.528851825536002,1.4923693991924938,0.0055903526292316996,-15.528851825536002,0.058170421933609495,1.0,193.03880347587625,193.03877087056924,193.03880047859275
temp_plus_10K,14.415326529544206,3851.5146156355017,72225.909794595,9521.513204273992,9521.513204273992,236.26016417221905,0.43983166134174945,308.1328807120228,29828.714783330674,troposphere,240.0,266.86848841052426,0.7788847442876472,0.49791471789586667,0.03315635798337942,47165.620567172395,51569.94415121265,15.522553189515005,1.492370871988544,0.005592158448069849,-15.522553189515005,0.05816555293570905,1.0,224.09020849092727,224.09017066677376,224.09020540499478
temp_plus_10K,16.415326529544206,4385.166059482293,72194.8709887457,9524.49854124518,9524.49854124518,236.2407594819063,0.4396779381647956,308.1202265561183,29815.840453835597,troposphere,240.0,266.78304911833885,0.7789167322200722,0.4978747504704729,0.0331545670220216,47146.58917711094,51549.01509351203,15.51625354314712,1.492369201935653,0.00559394311920347,-15.51625354314712,0.05816056752640406,1.0,255.1290152235894,255.128971737625,255.12901125430653
temp_plus_10K,18.415326529544206,4918.647186606409,72163.84477689174,9527.482925435645,9527.482925435645,236.22136098466828,0.4395243051357695,308.1075759193672,29802.974730895727,troposphere,240.0,266.6981715726457,0.7789487138830005,0.4978347398621928,0.03315277426961457,47127.56668790093,51528.10363056584,15.509959192800315,1.492370218394124,0.005595727220753062,-15.509959192800315,0.05815547628745392,1.0,286.15522795953683,286.15517881584253,286.15522310826054
temp_plus_10K,20.415326529544206,5451.9590937536195,72132.83115128598,9530.467853088416,9530.467853088416,236.2019589549253,0.43937068521355255,308.0949224593223,29790.111162057907,troposphere,240.0,266.6138131095021,0.7789807053106731,0.4977947732823219,0.03315098363382392,47108.550393343154,51507.19453817112,15.503665555989505,1.4923696778885844,0.005597495720432335,-15.503665555989505,0.0581502712675353,1.0,317.16885270832665,317.1687988362092,317.16884871402
temp_plus_10K,22.415326529544206,5985.102804557161,72101.83011207562,9533.452711196216,9533.452711196216,236.18255737722458,0.43921710994886437,308.08226877440586,29777.252388950274,troposphere,240.0,266.5299911807048,0.7790126999348369,0.49775481502593294,0.03314919351466753,47089.54139985678,51486.29414151286,15.497374536595368,1.4923693497885753,0.005599254865006028,-15.497374536595368,0.058144955725032435,1.0,348.1698928009115,348.1698332699881,348.1698879243777
temp_plus_10K,24.415326529544206,6518.079430802926,72070.84164976972,9536.436938298642,9536.436938298642,236.1631599010588,0.4390636082075852,308.06961724493135,29764.4008275605,troposphere,240.0,266.4467213652181,0.7790446917366328,0.49771483232654945,0.03314740244430303,47070.54071612032,51465.408163738866,15.491087857285397,1.4923708354633463,0.005601010317622772,-15.491087857285397,0.05813953265370373,1.0,379.15835519479225,379.1582904203949,379.15835023028194
temp_plus_10K,26.415326529544206,7050.89001446336,72039.8657626311,9539.422257663193,9539.422257663193,236.14375532518923,0.4389100913507286,308.0569605649802,29751.54905648408,troposphere,240.0,266.36395570208214,0.7790766991917244,0.49767492567328875,0.03314561492397611,47051.545229798154,51444.518816522235,15.48480016377319,1.4923691516005084,0.005602744364067284,-15.48480016377319,0.05813399235252515,1.0,410.13424321585086,410.1341727818073,410.1342373688967
temp_plus_10K,28.415326529544206,7583.535627015041,72008.90244558758,9542.406652700298,9542.406652700298,236.12435675744803,0.43875666307511413,308.0443072840588,29738.705756297262,troposphere,240.0,266.28175014478836,0.7791087006801503,0.4976349774945055,0.03314382568716806,47032.55857823229,51423.6470459733,15.478517760837962,1.49237017683231,0.005604477873608863,-15.478517760837962,0.05812834620630837,1.0,441.097561140462,441.09748505098776,441.09755441242305
temp_plus_10K,30.415326529544206,8116.01736353132,71977.95169090193,9545.391574735682,9545.391574735682,236.10495476421804,0.4386032487520238,308.0316512488551,29725.864679142534,troposphere,240.0,266.20006460963907,0.7791407117644117,0.4975950723835496,0.03314203852271755,47013.57813769074,51402.7776328977,15.472236067502203,1.4923696322376385,0.005606195604896183,-15.472236067502203,0.05812258569580361,1.0,472.0483149688022,472.04823409642387,472.0483090980706
temp_plus_10K,32.4153265295442,8648.336250407916,71947.01349872892,9548.376429456323,9548.376429456323,236.0855532085339,0.43844987892889664,308.0189949790654,29713.028381579177,troposphere,240.0,266.1189154841186,0.7791727260726621,0.49755517572511637,0.03314025188008831,46994.60498028795,51381.91689957065,15.465956986770763,1.4923693016598947,0.005607903891179641,-15.465956986770763,0.0581167143216234,1.0,502.9865080230751,502.98642149471954,502.98650127107976
temp_plus_10K,34.4153265295442,9180.493396809583,71916.08785958875,9551.36067234865,9551.36067234865,236.06615562973377,0.438296581562686,308.0063407836292,29700.199202541917,troposphere,240.0,266.03831738946366,0.7792047377641396,0.4975152557404033,0.03313846433624975,46975.64008361336,51361.07056736296,15.45968224077625,1.4923707998905096,0.0056096084749542715,-15.45968224077625,0.05811073529736782,1.0,533.9121472506221,533.9120554561125,533.912140411252
temp_plus_10K,36.4153265295442,9712.489846385582,71885.1747717519,9554.345974022963,9554.345974022963,236.04675116885073,0.4381432708375363,307.9936815784149,29687.369959929652,troposphere,240.0,265.9582253260863,0.7792367647610207,0.4974754098495428,0.03313668025322367,46956.680431945795,51340.220855513304,15.453406477509501,1.4923691025913555,0.005611291400224943,-15.453406477509501,0.058104638270022956,1.0,564.8252359689078,564.8251385181127,564.8252282480971
temp_plus_10K,38.4153265295442,10244.326670455515,71854.27423015573,9557.330379957672,9557.330379957672,236.02735253027512,0.43799004712402584,307.9810256514866,29674.549052406317,troposphere,240.0,265.8786917752526,0.7792687860958863,0.49743552409841085,0.03313489452857773,46937.729548777,51319.3887000779,15.447135998723445,1.4923701363723152,0.005612973820533977,-15.447135998723445,0.058098435401438324,1.0,595.7257784451408,595.7256753424099,595.72576984427
temp_plus_10K,40.4153265295442,10776.00496246865,71823.38622707366,9560.315296350189,9560.315296350189,236.00795057372375,0.4378368382104006,307.96836703963993,29661.730436925995,troposphere,240.0,265.79967915870867,0.77930081685665,0.4973956804501189,0.03313311083186965,46918.7848931465,51298.55889034741,15.440866225994569,1.492369587812532,0.005614640290522849,-15.440866225994569,0.05809211762356886,1.0,626.6137806698588,626.6136727326086,626.6137729263428
temp_plus_10K,42.4153265295442,11307.52575150259,71792.51076266685,9563.30014766754,9563.30014766754,235.98854904016096,0.4376836736390228,307.9557081834488,29648.91658489781,troposphere,240.0,265.7212028308158,0.7793328508690358,0.4973558453839782,0.033131327662192525,46899.84750274072,51277.737744235594,15.43459906101491,1.4923692548315117,0.005616297227819266,-15.43459906101491,0.05808568867137822,1.0,657.4892459568682,657.4891323676699,657.4892373331531
