scenario,distance_m,fuel_flow_kgs,fuel_per_meter_kgpm,height_m,temperature_k,density_kgm3
standard_isa,183303.1518071764,13.53737733919907,0.0491635499142343,10715.400665711652,218.49989567287423,0.3773254975639427
standard_isa,184680.8462025232,13.52230283450539,0.0490427987914464,10723.982822777643,218.4441116519453,0.3769156815315287
standard_isa,186060.40433305135,13.50724563423234,0.0489216703567841,10732.56255316073,218.38834340445524,0.3765063218406402
standard_isa,187441.8477521977,13.4922057176997,0.0488001723935191,10741.13985768033,218.33259092507785,0.3760974179674403
standard_isa,188825.19799484976,13.477183064398051,0.0486783126706623,10749.714737155437,218.27685420848965,0.3756889693887194
standard_isa,190210.4765773595,13.462177653842303,0.0485560989412826,10758.28719240472,218.2211332493693,0.3752809755818898
standard_isa,191597.70499755692,13.44718946540673,0.0484335389407798,10766.857224246534,218.1654280423975,0.3748734360249835
standard_isa,192986.90473476372,13.43221847861492,0.0483106403868147,10775.424833498832,218.1097385822576,0.3744663501966562
standard_isa,194378.09724980683,13.417264672953506,0.0481874109775349,10783.99002097922,218.05406486363503,0.3740597175761843
standard_isa,195771.303985032,13.402328028057289,0.0480638583911547,10792.552787504928,217.998406881218,0.3736535376434638
standard_isa,197166.5463643176,13.387408523441964,0.0479399902839241,10801.113133892884,217.94276462969623,0.3732478098790089
standard_isa,198563.84579308788,13.372506138709811,0.0478158142898155,10809.67106095962,217.88713810376245,0.3728425337639528
standard_isa,199963.22365832687,13.357620853508148,0.0476913380193359,10818.226569521346,217.8315272981112,0.3724377087800454
standard_isa,200668.44247343732,13.350134290451036,0.047628567326071,10822.532367970289,217.8035396081931,0.3722340965595405
temp_plus_10K,0.0,15.585241435921793,0.0582625848071842,9499.999999999996,236.4,0.4203331698613891
temp_plus_10K,0.0999998583197805,15.585240096870155,0.0582625840594335,9500.000651664115,236.39999576418325,0.420333136059233
temp_plus_10K,1.0999980395592233,15.585226706921173,0.0582625765837307,9500.007168304448,236.39995340602107,0.4203327980378313
temp_plus_10K,11.099939658092143,15.58509280875071,0.0582625017999393,9500.072334620352,236.3995298249677,0.4203294178397899
temp_plus_10K,111.0953384283412,15.583803748543946,0.0582619374363932,9500.723990027893,236.3952940648187,0.4202956174053458
temp_plus_10K,1110.6495538443703,15.57095135191292,0.0582561219228304,9507.239792232249,236.3529413504904,0.4199577664059165
temp_plus_10K,2446.4312176537587,15.553778341631537,0.0582475123239238,9515.952553531828,236.2963084020431,0.4195063255873031
temp_plus_10K,3780.947840360189,15.536624872266984,0.0582379499590895,9524.662870973983,236.23969133866908,0.4190553826484835
temp_plus_10K,5114.222534484659,15.519490920724358,0.0582274333930351,9533.370745381326,236.18309015502135,0.4186049370229388
temp_plus_10K,6446.278393281929,15.502376463964389,0.0582159612834696,9542.076177576097,236.12650484575536,0.4181549881448185
temp_plus_10K,7777.138490754529,15.485281479030895,0.0582035323817318,9550.779168380152,236.069935405529,0.4177055354489434
temp_plus_10K,9106.82588166676,15.468205942884303,0.0581901455326693,9559.479718615015,236.0133818290024,0.4172565783707991
temp_plus_10K,10435.363601558694,15.451149832457904,0.0581757996753301,9568.177829101853,235.95684411083795,0.4168081163465404
temp_plus_10K,11762.774666760142,15.434113124878705,0.0581604938442535,9576.873500661432,235.90032224570064,0.4163601488129873
temp_plus_10K,13089.082074404634,15.417095797273207,0.0581442271691774,9585.566734114233,235.84381622825748,0.4159126752076241
temp_plus_10K,14414.30880244337,15.400097826740414,0.0581269988753507,9594.25753028033,235.78732605317785,0.4154656949686
temp_plus_10K,15738.477809659167,15.383119190270431,0.0581088082836157,9602.945889979435,235.73085171513364,0.4150192075347295
